"Worksheet exported from: C:\Users\agilent5100d2\Documents\Agilent\ICP Expert\My Results\2024\2024_10_08_Part III Bernardi Nepal spring water (SLRS6).esws"
"Instrument name","MY15110012"
"Software version","7.5.1.11869"
"Firmware version","5174"

"Label","Rack:Tube","Type","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Concentration Replicate 4","Concentration Replicate 5","Concentration Replicate 6","Concentration Replicate 7","Concentration Replicate 8","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Intensity Replicate 4","Intensity Replicate 5","Intensity Replicate 6","Intensity Replicate 7","Intensity Replicate 8","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3","Flags Replicate 4","Flags Replicate 5","Flags Replicate 6","Flags Replicate 7","Flags Replicate 8"
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Si 251.611","Si R","","0.53921","0.53921","ppm","68.14927","0.01510","2.79948","1.76137","2.58","1.19874","1","1","1","-","Quadratic","0.99998","Fitted","-","5.20839004826985","116.770507101797","-0.0807838366973126","","","","","","","8","0.55115","0.52862","0.51041","0.54627","0.54213","0.53738","0.53745","0.56032","69.54143","66.91251","64.78767","68.97292","68.48898","67.93537","67.94292","70.61235","","","","","","","",""
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Si 288.158","Si R","","0.53892","0.53892","ppm","370.16329","0.01113","2.06593","7.04016","1.90","2.21167","1","1","1","-","Quadratic","0.99998","Fitted","-","29.294339070294","632.676177236701","-0.324522706382112","","","","","","","8","0.54310","0.54161","0.53330","0.53625","0.55988","0.52472","0.54489","0.52762","372.80654","371.86223","366.60971","368.47329","383.41564","361.18507","373.93902","363.01480","","","","","","","",""
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Sr 407.771","Sr Ax","","0.02643","0.02643","ppm","74647.18793","0.00014","0.51769","385.23650","0.52","0.74680","1","1","1","-","Quadratic","0.99997","Fitted","-","86.6593913262245","2826920.30434119","-209167.01728777","","","","","","","8","0.02642","0.02627","0.02623","0.02638","0.02661","0.02649","0.02658","0.02644","74622.58914","74197.47970","74081.41990","74508.36934","75168.92181","74812.76641","75088.16425","74697.79289","","","","","","","",""
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Sr 421.552","Sr Ax","","0.02641","0.02641","ppm","24885.52927","0.00014","0.54617","135.47533","0.54","0.58086","1","1","1","-","Quadratic","0.99999","Fitted","-","19.8182195449016","943989.444493653","-88008.741178473","","","","","","","8","0.02627","0.02638","0.02615","0.02637","0.02652","0.02649","0.02655","0.02653","24756.49886","24856.75690","24640.68346","24850.65161","24989.00531","24963.20753","25024.38879","25003.04171","","","","","","","",""
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Sr 407.771","Sr R","","0.02653","0.02653","ppm","15603.17409","0.00022","0.83077","128.44050","0.82","0.69468","1","1","1","-","Quadratic","0.99999","Fitted","-","137.024715623359","583228.407290482","-8312.7272603442","","","","","","","8","0.02667","0.02633","0.02664","0.02661","0.02670","0.02666","0.02607","0.02655","15685.98551","15486.17107","15666.00697","15650.99508","15702.46911","15682.17340","15334.11724","15617.47430","","","","","","","",""
"SPS-SW2 10%","1:11","Sample","08/10/2024 15:48:28","Sr 421.552","Sr R","","0.02628","0.02628","ppm","5068.89565","0.00017","0.65718","33.06450","0.65","1.01411","1","1","1","-","Quadratic","0.99999","Fitted","-","35.1161486847267","191641.848878724","-3642.24541511736","","","","","","","8","0.02634","0.02623","0.02630","0.02630","0.02634","0.02654","0.02592","0.02627","5080.78101","5059.83927","5072.56731","5073.40702","5079.95899","5118.72233","4999.73570","5066.15357","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Al 396.152","Al Ax","","0.02791","0.02791","ppm","554.90135","0.00091","3.26842","16.79302","3.03","2.57368","1","1","1","-","Linear","0.99993","Fitted","-","41.1052654550838","18405.9052033298","-","","","","","","","8","0.02748","0.02687","0.02830","0.02704","0.02785","0.02949","0.02887","0.02742","546.95270","535.68957","561.92212","538.86109","553.71033","583.89909","572.46403","545.71183","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Al 396.152","Al R","","Uncal","Uncal","ppm","127.98533","-","-","15.55067","12.15","18.63100","1","1","1","-","Linear","0.99777","Fitted","-","52.016090499615","3060.8641198747","-","","","","","","","8","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","105.52761","119.19915","124.99524","131.73586","122.38207","120.78306","143.80003","155.45963","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal"
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 230.424","Ba Ax","","0.01423","0.01423","ppm","109.97246","0.00028","1.94803","2.02052","1.84","2.39949","1","1","1","-","Quadratic","1.00000","Fitted","-","6.04016786658082","7317.64977743282","-1067.4996588442","","","","","","","8","0.01426","0.01435","0.01454","0.01416","0.01419","0.01429","0.01445","0.01362","110.15033","110.79874","112.21708","109.46921","109.63364","110.40272","111.57453","105.53342","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 233.527","Ba Ax","","0.01372","0.01372","ppm","277.98908","0.00028","2.01032","5.42736","1.95","2.68458","1","1","1","-","Quadratic","0.99999","Fitted","-","6.88435489569292","19838.6679755351","-6032.52706934861","","","","","","","8","0.01350","0.01384","0.01349","0.01398","0.01369","0.01329","0.01392","0.01407","273.56115","280.28305","273.46856","283.07074","277.31097","269.49468","281.82536","284.89811","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 455.403","Ba Ax","","0.01362","0.01362","ppm","20782.31490","0.00008","0.55605","113.56981","0.55","1.61707","1","1","1","-","Quadratic","0.99996","Fitted","-","203.494051712615","1521776.49055213","-834506.953322269","","","","","","","8","0.01350","0.01360","0.01361","0.01354","0.01368","0.01366","0.01371","0.01370","20589.96192","20747.74390","20759.81940","20662.47327","20864.84140","20834.21534","20908.27588","20891.18809","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 493.408","Ba Ax","","0.01353","0.01353","ppm","12970.00842","0.00005","0.34714","44.50509","0.34","1.26014","1","1","1","-","Quadratic","0.99996","Fitted","-","42.9980239818362","963123.28957605","-582596.720254958","","","","","","","8","0.01347","0.01350","0.01351","0.01349","0.01356","0.01357","0.01357","0.01359","12906.43492","12938.72619","12945.54009","12931.50443","12996.74758","13005.88683","13006.91940","13028.30793","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 230.424","Ba R","","0.01722","0.01722","ppm","24.95965","0.00256","14.83725","3.62169","14.51","","1","1","1","-","Quadratic","1.00000","Fitted","-","0.215422190034133","1450.76281276254","-832.286086644628","","","","","","","8","0.01693","0.01530","0.01920","0.01939","0.01423","0.01486","0.02148","0.01639","24.54936","22.23090","27.76362","28.03096","20.71850","21.61628","30.98853","23.77901","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 233.527","Ba R","","0.01618","0.01618","ppm","58.92821","0.00120","7.41739","4.04810","6.87","1.90653","1","1","1","-","Quadratic","0.99998","Fitted","-","4.54091994168925","3348.99205473925","791.151579392841","","","","","","","8","0.01692","0.01641","0.01615","0.01532","0.01365","0.01691","0.01745","0.01662","61.41615","59.72044","58.82348","56.03061","50.39861","61.39530","63.21937","60.42172","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 455.403","Ba R","","0.01360","0.01360","ppm","4030.64227","0.00010","0.76092","29.75241","0.74","1.33503","1","1","1","-","Quadratic","1.00000","Fitted","-","109.897182337006","289171.185408899","-57496.1493326165","","","","","","","8","0.01349","0.01377","0.01369","0.01351","0.01360","0.01351","0.01366","0.01353","3999.33841","4080.40873","4059.10785","4005.11408","4031.52346","4006.28857","4050.14207","4013.21497","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ba 493.408","Ba R","","0.01344","0.01344","ppm","2383.84682","0.00021","1.53825","35.97634","1.51","2.29612","1","1","1","-","Quadratic","0.99999","Fitted","-","42.1222310132016","174444.972639381","-16263.2099342793","","","","","","","8","0.01328","0.01331","0.01350","0.01376","0.01314","0.01359","0.01335","0.01361","2355.41252","2360.68479","2394.29130","2438.84686","2331.00348","2409.00336","2367.74470","2413.78757","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 315.887","Ca Ax","","9.44869","9.44869","ppm","6587.07746","0.03378","0.35753","23.48229","0.36","1.93376","1","1","1","-","Quadratic","1.00000","Fitted","-","1.3778333314649","698.874435870667","-0.198766120997746","","","","","","","8","9.40210","9.39888","9.46928","9.44381","9.48413","9.45348","9.48881","9.44899","6554.69728","6552.45408","6601.39597","6583.68587","6611.71458","6590.41290","6614.96997","6587.28909","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 317.933","Ca Ax","","9.40291","9.40291","ppm","49880.35494","0.04391","0.46700","231.91255","0.46","0.75447","1","1","1","-","Quadratic","0.99999","Fitted","-","18.9408567923787","5324.22144826598","-2.28210171540624","","","","","","","8","9.34083","9.38056","9.38329","9.35721","9.44063","9.43663","9.46492","9.41924","49552.47242","49762.30287","49776.73618","49638.97806","50079.54620","50058.40551","50207.80789","49966.59038","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 373.690","Ca Ax","","9.33441","9.33441","ppm","18663.53053","0.04649","0.49803","92.74297","0.50","0.75961","1","1","1","-","Quadratic","0.99999","Fitted","-","29.424735983457","1997.59874145655","-0.141244680785647","","","","","","","8","9.24726","9.34341","9.33417","9.28653","9.34167","9.35866","9.37814","9.38546","18489.66422","18681.48303","18663.04687","18568.00162","18678.01063","18711.90080","18750.76157","18765.37551","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 393.366","Ca Ax","","Uncal","Uncal","ppm","6770786.37719","-","-","105748.27560","1.56","","1","1","1","-","Quadratic","-","Fitted","-","-","-","-","","","","","","","8","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","6655374.65328","6842934.54652","6718672.20960","6848061.39048","6665770.19145","6870903.00772","6660324.28732","6904250.73113","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal","Uncal"
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 396.847","Ca Ax","","9.04353","9.04353","ppm","11715103.85222","0.17712","1.95858","207313.07169","1.77","0.57122","1","1","1","-","Quadratic","1.00000","Fitted","-","3448.40146402371","1419647.76922991","-13774.9329964044","","","","","","","8","8.87368","9.16098","8.93028","9.18320","8.86340","9.22652","8.85704","9.25311","11516284.75012","11852776.73369","11582745.08614","11878696.47469","11504199.82638","11929211.22402","11496717.60050","11960199.12226","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 422.673","Ca Ax","","9.19287","9.19287","ppm","422882.69101","0.04822","0.52459","2213.25365","0.52","1.69870","1","1","1","-","Quadratic","0.99995","Fitted","-","7.42242408249922","46106.3567196018","-11.5292068610661","","","","","","","8","9.12756","9.15450","9.20171","9.14133","9.26290","9.21403","9.24205","9.19886","419885.39653","421121.72386","423288.45763","420517.35451","426096.75535","423854.14592","425140.04900","423157.64528","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 315.887","Ca R","","9.47928","9.47928","ppm","1552.10081","0.06053","0.63858","9.86724","0.64","0.80688","1","1","1","-","Quadratic","1.00000","Fitted","-","16.6593782458057","160.950772531773","0.108439929909739","","","","","","","8","9.45103","9.51868","9.58394","9.43741","9.37972","9.49529","9.47031","9.49783","1547.49679","1558.52320","1569.16257","1545.27679","1535.87350","1554.71140","1550.63804","1555.12423","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 317.933","Ca R","","9.46759","9.46759","ppm","11733.68170","0.03834","0.40493","47.71022","0.41","0.74055","1","1","1","-","Quadratic","0.99999","Fitted","-","12.8796598188703","1231.49691493322","0.686007778883365","","","","","","","8","9.42439","9.46864","9.48491","9.53024","9.40954","9.49241","9.45530","9.47531","11679.92141","11734.98785","11755.23283","11811.64350","11661.43719","11764.56601","11718.37963","11743.28517","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 373.690","Ca R","","9.36877","9.36877","ppm","4596.96955","0.04395","0.46908","21.56908","0.47","0.90604","1","1","1","-","Quadratic","1.00000","Fitted","-","23.4103675205786","485.551684535557","0.279551945854422","","","","","","","8","9.35765","9.34954","9.44768","9.34577","9.31082","9.41778","9.37406","9.34685","4591.51252","4587.52992","4635.70169","4585.68047","4568.52949","4621.02638","4599.56563","4586.21027","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 393.366","Ca R","","9.04080","9.04080","ppm","1837151.25784","0.17773","1.96583","35106.20793","1.91","0.98193","1","1","1","-","Quadratic","0.99998","Fitted","-","554.067464320084","208699.590077246","-614.125802902828","","","","","","","8","8.81685","8.92892","9.36421","8.96223","9.16679","8.95357","9.17372","8.96008","1792886.47299","1815054.32576","1901009.32286","1821639.43874","1862054.45172","1819928.40608","1863423.36124","1821214.28330","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 396.847","Ca R","","9.06075","9.06075","ppm","3002007.02200","0.17978","1.98416","58899.41206","1.96","1.16704","1","1","1","-","Quadratic","0.99998","Fitted","-","811.48874116379","334793.793529448","-393.158662810438","","","","","","","8","8.84101","8.95522","9.39838","8.97142","9.17418","8.97585","9.19363","8.97634","2929997.65393","2967433.69567","3112601.90619","2972742.15465","3039178.70559","2974196.68868","3045549.34626","2974356.02503","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Ca 422.673","Ca R","","9.02580","9.02580","ppm","27549.68733","0.06713","0.74377","205.07710","0.74","1.32149","1","1","1","-","Quadratic","0.99999","Fitted","-","34.0303802461447","3042.20437629971","0.703704082257161","","","","","","","8","8.93631","9.01976","9.09137","9.05170","8.91532","9.02793","9.08033","9.08367","27276.31996","27531.22666","27749.99405","27628.82044","27212.20317","27556.19121","27716.26582","27726.47736","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 234.350","Fe Ax","","0.07888","0.07888","ppm","263.75240","0.00176","2.23703","5.52950","2.10","1.27092","1","1","1","-","Quadratic","1.00000","Fitted","-","13.9253471704948","3200.66459421464","-424.590036014677","","","","","","","8","0.07657","0.07879","0.07685","0.07809","0.08130","0.07848","0.07991","0.08104","256.52395","263.47540","257.40126","261.28786","271.34250","262.50230","266.96733","270.51858","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 238.204","Fe Ax","","0.08103","0.08103","ppm","462.35650","0.00087","1.07170","4.53175","0.98","3.81114","1","1","1","-","Quadratic","0.99998","Fitted","-","11.2504068966376","5916.22934679542","-4310.76331223745","","","","","","","8","0.08149","0.08093","0.08051","0.07975","0.08008","0.08139","0.08207","0.08205","464.72221","461.80531","459.61087","455.65796","457.39826","464.23756","467.77270","467.64710","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 259.940","Fe Ax","","0.08029","0.08029","ppm","294.82977","0.00190","2.36243","6.59496","2.24","1.65307","1","1","1","-","Quadratic","0.99999","Fitted","-","10.8379232106356","3596.2108680021","-736.042014483246","","","","","","","8","0.07773","0.08110","0.07960","0.07909","0.07933","0.08414","0.08079","0.08055","285.93375","297.63226","292.43069","290.64898","291.47594","308.21345","296.57660","295.72653","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 234.350","Fe R","","0.08097","0.08097","ppm","70.00540","0.00679","8.38016","4.99329","7.13","","1","1","1","-","Quadratic","0.99999","Fitted","-","9.24046686536562","765.966733789575","-189.921291764447","","","","","","","8","0.08236","0.08573","0.08936","0.07990","0.08582","0.08258","0.07168","0.07030","71.03622","73.50793","76.16892","69.23044","73.57981","71.19874","63.16917","62.15200","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 238.204","Fe R","","0.08029","0.08029","ppm","122.20899","0.00251","3.13131","3.48953","2.86","2.42873","1","1","1","-","Quadratic","0.99998","Fitted","-","8.39439274122131","1447.00393608675","-366.946923869487","","","","","","","8","0.07668","0.07976","0.08237","0.08429","0.07975","0.07948","0.08218","0.07782","117.19420","121.47620","125.08912","127.75875","121.45500","121.08265","124.83283","118.78320","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Fe 259.940","Fe R","","0.07730","0.07730","ppm","79.73315","0.00336","4.35113","3.50471","4.40","","1","1","1","-","Quadratic","1.00000","Fitted","-","8.25516773612414","804.991795141217","1545.83823873775","","","","","","","8","0.07684","0.07130","0.08098","0.07448","0.08169","0.07667","0.07847","0.07796","79.23956","73.51380","83.58455","76.78309","84.33231","79.06272","80.94519","80.40394","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","K 766.491","K Ax","","0.70231","0.70231","ppm","23616.80328","0.00293","0.41750","101.37158","0.43","3.96594","1","1","1","-","Quadratic","0.99935","Fitted","-","14.0894910692109","32638.0698043389","1380.30781104502","","","","","","","8","0.69692","0.69853","0.70434","0.70288","0.70357","0.70316","0.70498","0.70405","23430.75632","23486.44407","23687.25342","23636.75890","23660.45126","23646.41618","23709.26928","23677.07683","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","K 769.897","K Ax","","0.69397","0.69397","ppm","22023.73783","0.00443","0.63788","104.72921","0.48","2.57225","1","1","1","-","Quadratic","0.99965","Fitted","-","5892.11087674432","22830.6364509884","597.823465414647","","","","","","","8","0.68499","0.69313","0.69679","0.69478","0.69515","0.69251","0.70057","0.69381","21811.28510","22003.98016","22090.56628","22042.98650","22051.71586","21989.23368","22180.03196","22020.10309","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","K 766.491","K R","","0.53120","0.53120","ppm","582.24035","0.03634","6.84106","38.44251","6.60","2.83216","1","1","1","-","Linear","0.99993","Fitted","-","20.3021572796583","1057.86788137146","-","","","","","","","8","0.55570","0.53501","0.55793","0.52632","0.51028","0.59058","0.48685","0.48692","608.15961","586.27170","610.52118","577.07565","560.11211","645.05537","535.32871","535.39849","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","K 769.897","K R","u","-0.08977","-0.08977","ppm","12542.16463","0.16360","182.24886","143.47211","1.14","","1","1","1","-","Linear","0.99938","Fitted","-","12620.8878111501","876.968369880503","-","","","","","","","8","0.10230","-0.07662","-0.25616","-0.22315","-0.29786","0.12151","-0.12376","0.03560","12710.59848","12553.69864","12396.24106","12425.19525","12359.67186","12727.45146","12512.35206","12652.10820","","u","u","u","u","","u",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Li 670.783","Li Ax","","0.000652","0.000652","ppm","2211.463902","0.000019","2.922754","25.032221","1.13","1.484295","1","1","1","-","Quadratic","0.99994","Fitted","-","1357.76976608106","1304439.6947297","6271297.71179095","","","","","","","8","0.000630","0.000655","0.000655","0.000650","0.000639","0.000650","0.000646","0.000695","2181.501469","2214.334629","2214.304190","2208.714661","2194.097417","2208.287893","2203.432862","2267.038098","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Li 670.783","Li R","","0.002634","0.002634","ppm","3587.652030","0.000181","6.853345","17.828943","0.50","","1","1","1","-","Quadratic","1.00000","Fitted","-","3327.51993897327","98757.5451231892","2602.0693889223","","","","","","","8","0.002680","0.002603","0.002671","0.002878","0.002759","0.002364","0.002379","0.002738","3592.162400","3584.614080","3591.359388","3611.721508","3599.982048","3560.956116","3562.504655","3597.916043","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 279.553","Mg Ax","","2.26178","2.26178","ppm","162359.41092","0.00811","0.35848","564.37308","0.35","1.46198","1","1","1","-","Quadratic","0.99981","Fitted","-","21.0395698869902","73938.8497609914","-956.914333408869","","","","","","","8","2.25276","2.25491","2.25708","2.25655","2.27291","2.26820","2.27236","2.25950","161731.36719","161880.88132","162031.81273","161995.33653","163133.73039","162806.35214","163095.41636","162200.39070","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 280.270","Mg Ax","","2.25977","2.25977","ppm","40512.84384","0.00956","0.42313","168.82848","0.42","0.51031","1","1","1","-","Quadratic","0.99998","Fitted","-","9.50742365261399","18189.9362762593","-117.839377267174","","","","","","","8","2.24776","2.25334","2.25703","2.25341","2.27499","2.26341","2.27199","2.25625","40300.72885","40399.32354","40464.40852","40400.52233","40781.46381","40577.13057","40728.53132","40450.64180","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 285.213","Mg Ax","","2.31504","2.31504","ppm","23169.81411","0.01133","0.48936","112.86730","0.49","0.33366","1","1","1","-","Quadratic","0.99999","Fitted","-","10.8369273454354","10044.6092685969","-17.6728593941734","","","","","","","8","2.29983","2.30367","2.31119","2.30696","2.32924","2.32744","2.32494","2.31707","23018.21277","23056.50396","23131.46346","23089.30188","23311.29017","23293.33704","23268.38638","23190.01722","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 279.553","Mg R","","2.29323","2.29323","ppm","50797.09532","0.01619","0.70591","357.33036","0.70","0.44734","1","1","1","-","Quadratic","1.00000","Fitted","-","7.31993212686575","22222.4851248919","-32.604386252262","","","","","","","8","2.25974","2.30398","2.30448","2.29767","2.28676","2.28330","2.30919","2.30071","50057.97001","51034.37286","51045.40494","50895.14746","50654.22495","50577.87374","51149.43272","50962.33590","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 280.270","Mg R","","2.29374","2.29374","ppm","12442.05334","0.01361","0.59341","73.83621","0.59","0.79244","1","1","1","-","Quadratic","1.00000","Fitted","-","7.17427700713529","5417.78884283436","1.49466281883804","","","","","","","8","2.28162","2.30139","2.30489","2.30219","2.26520","2.30008","2.29446","2.30012","12376.28362","12483.52994","12502.50699","12487.86531","12287.23023","12476.43266","12445.94297","12476.63500","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mg 285.213","Mg R","","2.25749","2.25749","ppm","5894.35982","0.01795","0.79529","46.85781","0.79","0.82074","1","1","1","-","Quadratic","1.00000","Fitted","-","13.9590139868724","2599.69761114732","2.27863361992837","","","","","","","8","2.23575","2.26363","2.27220","2.26330","2.22541","2.25526","2.26829","2.27607","5837.63056","5910.38988","5932.75799","5909.51610","5810.63383","5888.54702","5922.54628","5942.85692","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mn 257.610","Mn Ax","","0.00211","0.00211","ppm","171.32941","0.00008","3.60121","5.75925","3.36","0.99291","1","1","1","-","Quadratic","0.99998","Fitted","-","11.2323694521966","75928.7928818312","-38652.9177018758","","","","","","","8","0.00223","0.00217","0.00206","0.00211","0.00214","0.00204","0.00200","0.00214","180.10425","175.78705","167.70183","171.09966","173.84311","165.65021","162.55667","173.89248","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mn 259.372","Mn Ax","","0.00216","0.00216","ppm","68.48615","0.00013","6.22816","3.72544","5.44","0.91070","1","1","1","-","Quadratic","0.99999","Fitted","-","8.60871690976148","27753.552635105","-13186.3076143493","","","","","","","8","0.00196","0.00218","0.00212","0.00225","0.00206","0.00236","0.00206","0.00229","62.91963","69.06396","67.45162","70.91255","65.67403","74.03405","65.76896","72.06443","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mn 257.610","Mn R","","0.00214","0.00214","ppm","51.38497","0.00025","11.51881","4.62408","9.00","2.03837","1","1","1","-","Quadratic","0.99999","Fitted","-","11.2393210527408","18781.9027431998","-409.73954196088","","","","","","","8","0.00180","0.00202","0.00219","0.00247","0.00223","0.00190","0.00247","0.00204","45.09714","49.10624","52.27682","57.62285","53.09174","46.85620","57.56083","49.46796","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Mn 259.372","Mn R","","0.00222","0.00222","ppm","25.10174","0.00047","21.00663","3.21277","12.80","2.80526","1","1","1","-","Quadratic","0.99999","Fitted","-","9.80759538801408","6893.67142952532","-11.0824465214973","","","","","","","8","0.00185","0.00302","0.00165","0.00208","0.00180","0.00251","0.00226","0.00257","22.54675","30.65346","21.16126","24.14452","22.22098","27.11041","25.42020","27.55637","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Na 568.821","Na Ax","","2.69072","2.69072","ppm","1142.90947","0.06566","2.44025","28.52709","2.50","5.27322","1","1","1","-","Rational","0.99978","Fitted","-","-13.2580611520384","425.029285817643","-0.00407351203085191","","","","","","","8","2.67688","2.70605","2.67528","2.58450","2.76417","2.65528","2.79585","2.66772","1136.89228","1149.56531","1136.19658","1096.77907","1174.82321","1127.50921","1188.59744","1132.91264","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Na 588.995","Na Ax","","2.94111","2.94111","ppm","463374.00599","0.01309","0.44496","2069.57541","0.45","2.80746","1","1","1","-","Quadratic","0.99966","Fitted","-","6541.97480974545","152509.063596676","957.931600752279","","","","","","","8","2.92275","2.93024","2.94769","2.92749","2.95623","2.94699","2.95697","2.94050","460471.55207","461655.65166","464415.07588","461220.56207","465765.08177","464304.25807","465882.38013","463277.48629","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Na 589.592","Na Ax","","2.95476","2.95476","ppm","224897.18786","0.01410","0.47715","1109.08113","0.49","2.89943","1","1","1","-","Quadratic","0.99966","Fitted","-","365.243557754824","73311.5983508814","906.463024215006","","","","","","","8","2.93517","2.94107","2.96167","2.94140","2.97051","2.96192","2.97192","2.95438","223356.57921","223820.74388","225440.74255","223846.60617","226136.45646","225460.91595","226247.96127","224867.49743","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Na 568.821","Na R","","3.15781","3.15781","ppm","354.94699","0.59100","18.71563","48.64182","13.70","6.13799","1","1","1","-","Linear","0.99956","Fitted","-","95.0474913504045","82.3037568083545","-","","","","","","","8","3.20828","3.05621","2.77661","3.23870","4.52725","2.62125","2.89346","2.94070","359.10127","346.58534","323.57326","361.60480","467.65702","310.78652","333.18997","337.07778","","","","","","","",""
"SLRS-6","1:12","Sample","08/10/2024 15:53:31","Na 588.995","Na R","","2.78030","2.78030","ppm","41623.23233","0.02673","0.96135","331.41042","0.80","0.90892","1","1","1","-","Linear","0.99998","Fitted","-","7149.79150829128","12399.1787154995","-","","","","","","","8","2.76601","2.76336","2.77993","2.79268","2.80826","2.73465","2.81887","2.77865","41445.99069","41413.19996","41618.67687","41776.74307","41969.86242","41057.17315","42101.47906","41602.73339","","","","","","","",""
